time,pyfile,data_shape,random_num,model,model_structure,loss,optimizer,epochs,batch_size,train_second,first_loss,last_loss,test_loss,r2_score,train_ration
2026-09-04 15:13:47,repeat_random_model.py,"(1021, 9)",858,sequential_742,Dense 128 -> 32 -> 16 -> 32 -> 64 -> 32 -> 1,mse,adam_742,20,128,8.2698,29941.966796875,5707.2080078125,5471.7001953125,0.20986007548753816,0.7
2026-09-04 15:13:58,repeat_random_model.py,"(1021, 9)",858,sequential_743,Dense 128 -> 32 -> 16 -> 32 -> 64 -> 16 -> 1,mse,adam_743,20,128,10.5094,21791.541015625,4354.7421875,5087.38818359375,0.2653566836598418,0.7
2026-09-04 15:14:11,repeat_random_model.py,"(1021, 9)",858,sequential_744,Dense 128 -> 32 -> 16 -> 32 -> 32 -> 128 -> 1,mse,adam_744,20,128,10.9093,20867.13671875,5860.4052734375,5543.59814453125,0.1994776241951991,0.7
2026-09-04 15:14:14,repeat_random_model.py,"(1021, 9)",858,sequential_745,Dense 128 -> 32 -> 16 -> 32 -> 32 -> 64 -> 1,mse,adam_745,20,128,2.6199,38131.0234375,5883.90185546875,5678.14794921875,0.18004799874684818,0.7
2026-09-04 15:14:15,repeat_random_model.py,"(1021, 9)",858,sequential_746,Dense 128 -> 32 -> 16 -> 32 -> 32 -> 32 -> 1,mse,adam_746,20,128,1.4033,33170.03515625,5574.8935546875,5559.67236328125,0.1971565223642292,0.7
2026-09-04 15:14:17,repeat_random_model.py,"(1021, 9)",858,sequential_747,Dense 128 -> 32 -> 16 -> 32 -> 32 -> 16 -> 1,mse,adam_747,20,128,1.4274,52984.05859375,5330.8271484375,5090.609375,0.26489137424346876,0.7
2026-09-04 15:14:18,repeat_random_model.py,"(1021, 9)",858,sequential_748,Dense 128 -> 32 -> 16 -> 32 -> 16 -> 128 -> 1,mse,adam_748,20,128,1.4042,20816.486328125,5322.85400390625,5120.57568359375,0.2605640647868499,0.7
2026-09-04 15:14:20,repeat_random_model.py,"(1021, 9)",858,sequential_749,Dense 128 -> 32 -> 16 -> 32 -> 16 -> 64 -> 1,mse,adam_749,20,128,1.4728,12488.712890625,5252.15234375,5012.41259765625,0.27618340974355493,0.7
2026-09-04 15:14:22,repeat_random_model.py,"(1021, 9)",858,sequential_750,Dense 128 -> 32 -> 16 -> 32 -> 16 -> 32 -> 1,mse,adam_750,20,128,1.4254,22654.36328125,6092.6650390625,5217.197265625,0.24661152050101987,0.7
2026-09-04 15:14:23,repeat_random_model.py,"(1021, 9)",858,sequential_751,Dense 128 -> 32 -> 16 -> 32 -> 16 -> 16 -> 1,mse,adam_751,20,128,1.3089,30986.423828125,5522.17041015625,5413.02978515625,0.21833241234732914,0.7
