time,pyfile,data_shape,random_num,model,model_structure,loss,optimizer,epochs,batch_size,train_second,first_loss,last_loss,test_loss,r2_score,train_ration,total_params
2026-09-09 18:43:47,multi_repeat_random_model.py,"(140000, 200)",90,sequential_38,Dense 32(relu) -> 128(relu) -> 128(relu) -> 128(relu) -> 128(relu) -> 128 -> 128 -> 256 -> 1(sigmoid),binary_crossentropy,adam_38,21,1024,22.4347,0.2377927452325821,0.19787609577178955,"[0.24809330701828003, 0.9095500111579895]",0.90955,0.7,126497
2026-09-09 18:43:48,multi_repeat_random_model.py,"(140000, 200)",90,sequential_56,Dense 32 -> 32 -> 32(relu) -> 32(relu) -> 32 -> 32(relu) -> 32(relu) -> 32(relu) -> 1(sigmoid),binary_crossentropy,adam_56,41,1024,24.8142,0.3155673146247864,0.22147713601589203,"[0.2427651733160019, 0.9110333323478699]",0.9110333333333334,0.7,13857
2026-09-09 18:44:04,multi_repeat_random_model.py,"(140000, 200)",90,sequential_56,Dense 32 -> 32 -> 32(relu) -> 32(relu) -> 32 -> 32(relu) -> 32(relu) -> 32(relu) -> 1(sigmoid),binary_crossentropy,adam_56,23,1024,11.9884,0.2339550107717514,0.22154462337493896,"[0.24562978744506836, 0.9094499945640564]",0.90945,0.7,13857
2026-09-09 18:44:06,multi_repeat_random_model.py,"(140000, 200)",90,sequential_50,Dense 32(relu) -> 64 -> 64(relu) -> 64(relu) -> 64 -> 64(relu) -> 64(relu) -> 64 -> 1(sigmoid),binary_crossentropy,adam_50,31,1024,22.838,0.32555684447288513,0.21527935564517975,"[0.24705354869365692, 0.9099666476249695]",0.9099666666666667,0.7,33569
2026-09-09 18:44:21,multi_repeat_random_model.py,"(140000, 200)",90,sequential_56,Dense 32 -> 32 -> 32(relu) -> 32(relu) -> 32 -> 32(relu) -> 32(relu) -> 32(relu) -> 1(sigmoid),binary_crossentropy,adam_56,22,1024,12.4687,0.2326258420944214,0.22174309194087982,"[0.24532568454742432, 0.9092666506767273]",0.9092666666666667,0.7,13857
2026-09-09 18:44:24,multi_repeat_random_model.py,"(140000, 200)",90,sequential_50,Dense 32(relu) -> 64 -> 64(relu) -> 64(relu) -> 64 -> 64(relu) -> 64(relu) -> 64 -> 1(sigmoid),binary_crossentropy,adam_50,21,1024,14.0884,0.23947180807590485,0.21812278032302856,"[0.24792411923408508, 0.9085999727249146]",0.9086,0.7,33569
2026-09-09 18:44:28,multi_repeat_random_model.py,"(140000, 200)",90,sequential_39,Dense 32(relu) -> 128(relu) -> 128 -> 128(relu) -> 128 -> 128(relu) -> 128(relu) -> 256(relu) -> 1(sigmoid),binary_crossentropy,adam_39,31,1024,35.9574,0.32257914543151855,0.21425019204616547,"[0.24562376737594604, 0.9106666445732117]",0.9106666666666666,0.7,126497
2026-09-09 18:44:42,multi_repeat_random_model.py,"(140000, 200)",90,sequential_50,Dense 32(relu) -> 64 -> 64(relu) -> 64(relu) -> 64 -> 64(relu) -> 64(relu) -> 64 -> 1(sigmoid),binary_crossentropy,adam_50,21,1024,14.1065,0.23879002034664154,0.21677079796791077,"[0.24740494787693024, 0.9102166891098022]",0.9102166666666667,0.7,33569
2026-09-09 18:44:48,multi_repeat_random_model.py,"(140000, 200)",90,sequential_57,Dense 32(relu) -> 32(relu) -> 32 -> 32 -> 32 -> 32(relu) -> 32(relu) -> 32(relu) -> 1(sigmoid),binary_crossentropy,adam_57,39,1024,22.0282,0.33099696040153503,0.2214139699935913,"[0.24453648924827576, 0.9108666777610779]",0.9108666666666667,0.7,13857
2026-09-09 18:45:00,multi_repeat_random_model.py,"(140000, 200)",90,sequential_39,Dense 32(relu) -> 128(relu) -> 128 -> 128(relu) -> 128 -> 128(relu) -> 128(relu) -> 256(relu) -> 1(sigmoid),binary_crossentropy,adam_39,26,1024,28.2567,0.23962795734405518,0.20629586279392242,"[0.24563273787498474, 0.909766674041748]",0.9097666666666666,0.7,126497
2026-09-09 18:45:04,multi_repeat_random_model.py,"(140000, 200)",90,sequential_57,Dense 32(relu) -> 32(relu) -> 32 -> 32 -> 32 -> 32(relu) -> 32(relu) -> 32(relu) -> 1(sigmoid),binary_crossentropy,adam_57,23,1024,11.145,0.23438717424869537,0.2219986915588379,"[0.24642376601696014, 0.909416675567627]",0.9094166666666667,0.7,13857
2026-09-09 18:45:18,multi_repeat_random_model.py,"(140000, 200)",90,sequential_51,Dense 32(relu) -> 64 -> 64(relu) -> 64(relu) -> 64 -> 64 -> 64(relu) -> 64(relu) -> 1(sigmoid),binary_crossentropy,adam_51,36,1024,30.6489,0.32146334648132324,0.21935242414474487,"[0.24630451202392578, 0.9105333089828491]",0.9105333333333333,0.7,33569
2026-09-09 18:45:20,multi_repeat_random_model.py,"(140000, 200)",90,sequential_57,Dense 32(relu) -> 32(relu) -> 32 -> 32 -> 32 -> 32(relu) -> 32(relu) -> 32(relu) -> 1(sigmoid),binary_crossentropy,adam_57,22,1024,11.902,0.2322944551706314,0.21854618191719055,"[0.24709554016590118, 0.9094333052635193]",0.9094333333333333,0.7,13857
