time,pyfile,data_shape,random_num,model,model_structure,loss,optimizer,epochs,batch_size,train_second,first_loss,last_loss,test_loss,r2_score,train_ration
2026-09-04 13:31:30,multi_repeat_random_states.py,"(1021, 9)",411,sequential_159,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_159,50,256,1.392,3329.077392578125,3108.80859375,2661.446533203125,0.6159291205894664,0.7
2026-09-04 13:31:30,multi_repeat_random_states.py,"(1021, 9)",495,sequential_159,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_159,50,256,1.3924,5056.31005859375,2976.58544921875,3112.814697265625,0.5760481934298297,0.7
2026-09-04 13:31:31,multi_repeat_random_states.py,"(1021, 9)",328,sequential_160,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_160,50,256,2.2899,106887.71875,4962.12158203125,4760.54052734375,0.28308349637128793,0.7
2026-09-04 13:31:31,multi_repeat_random_states.py,"(1021, 9)",495,sequential_159,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_159,50,256,1.3938,2959.26171875,3007.841796875,3270.812744140625,0.5545295835631354,0.7
2026-09-04 13:31:32,multi_repeat_random_states.py,"(1021, 9)",412,sequential_160,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_160,50,256,2.2644,33781.72265625,3348.06982421875,2657.201171875,0.5687217074434933,0.7
2026-09-04 13:31:32,multi_repeat_random_states.py,"(1021, 9)",328,sequential_160,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_160,50,256,1.4092,4902.2958984375,3080.106201171875,3129.792724609375,0.5286669122585779,0.7
2026-09-04 13:31:34,multi_repeat_random_states.py,"(1021, 9)",412,sequential_160,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_160,50,256,1.419,3224.801025390625,3069.849609375,2945.94189453125,0.5218575526926856,0.7
2026-09-04 13:31:34,multi_repeat_random_states.py,"(1021, 9)",328,sequential_160,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_160,50,256,1.447,2988.822265625,2819.181884765625,2955.234375,0.5549547143440539,0.7
2026-09-04 13:31:34,multi_repeat_random_states.py,"(1021, 9)",496,sequential_160,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_160,50,256,2.2731,36864.6796875,3915.9599609375,3755.15478515625,0.45163869416601254,0.7
2026-09-04 13:31:35,multi_repeat_random_states.py,"(1021, 9)",412,sequential_160,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_160,50,256,1.3944,3194.959228515625,2986.50830078125,2473.584716796875,0.5985236659759077,0.7
2026-09-04 13:31:36,multi_repeat_random_states.py,"(1021, 9)",496,sequential_160,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_160,50,256,1.4025,3636.6640625,3211.052734375,3470.18701171875,0.49325227880337663,0.7
2026-09-04 13:31:36,multi_repeat_random_states.py,"(1021, 9)",329,sequential_161,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_161,50,256,2.2895,84462.7109375,5424.46435546875,4828.791015625,0.26060398571442955,0.7
2026-09-04 13:31:37,multi_repeat_random_states.py,"(1021, 9)",496,sequential_160,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_160,50,256,1.3974,3343.616455078125,3214.62646484375,3076.413818359375,0.5507545040514257,0.7
2026-09-04 13:31:38,multi_repeat_random_states.py,"(1021, 9)",413,sequential_161,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_161,50,256,2.3619,40958.77734375,3353.210205078125,3046.33642578125,0.5581988817090844,0.7
2026-09-04 13:31:38,multi_repeat_random_states.py,"(1021, 9)",329,sequential_161,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_161,50,256,1.4326,5392.60400390625,2943.444580078125,2778.962158203125,0.5744786856904309,0.7
