time,pyfile,data_shape,random_num,model,model_structure,loss,optimizer,epochs,batch_size,train_second,first_loss,last_loss,test_loss,sub_score,train_ration,total_params
2026-09-18 14:31:52,keras44_ImageDataGenerator2.py,"(160, 150, 150, 1)",0,sequential,Conv2D 64[3x3] -> 32[3x3](relu) -> Dropout (0.2) -> MaxPooling2D 32 -> Dropout (0.1) -> Conv2D 64[4x4](relu) -> Dropout (0.2) -> MaxPooling2D 64 -> Conv2D 64[2x2](relu) -> Dropout (0.3) -> Conv2D 32[2x2](relu) -> Flatten 34848 -> Dense 63(relu) -> Dropout (0.3) -> Dense 32(relu) -> 1(sigmoid),binary_crossentropy,Adam,193,16,41.8889,0.695077657699585,0.45277437567710876,0.07824213802814484,0.9666666666666667,0,2274176
2026-09-18 14:33:37,keras44_ImageDataGenerator2.py,"(160, 150, 150, 1)",0,sequential,Conv2D 64[3x3] -> 32[3x3](relu) -> Dropout (0.2) -> MaxPooling2D 32 -> Conv2D 64[4x4](relu) -> Dropout (0.2) -> MaxPooling2D 64 -> Dropout (0.1) -> Conv2D 64[2x2](relu) -> Dropout (0.3) -> Conv2D 32[2x2](relu) -> Flatten 34848 -> Dense 63(relu) -> Dropout (0.3) -> Dense 32(relu) -> 1(sigmoid),binary_crossentropy,Adam,291,16,60.925,0.6942718625068665,0.009330174885690212,0.18428777158260345,0.9666666666666667,0,2274176
2026-09-18 14:35:30,keras44_ImageDataGenerator2.py,"(160, 150, 150, 1)",0,sequential,Conv2D 64[3x3] -> 32[3x3](relu) -> Dropout (0.2) -> MaxPooling2D 32 -> Conv2D 16[4x4](relu) -> Dropout (0.2) -> Conv2D 64[2x2](relu) -> Dropout (0.3) -> MaxPooling2D 64 -> Dropout (0.1) -> Conv2D 32[2x2](relu) -> GlobalAveragePooling2D 32 -> Dense 63(relu) -> Dropout (0.3) -> Dense 32(relu) -> 1(sigmoid),binary_crossentropy,Adam,347,16,68.518,0.6936882138252258,0.5419743657112122,0.33724191784858704,0.8666666666666667,0,43856
2026-09-18 14:36:28,keras44_ImageDataGenerator2.py,"(160, 150, 150, 1)",0,sequential,Conv2D 64[3x3] -> 32[3x3](relu) -> Dropout (0.2) -> MaxPooling2D 32 -> Dropout (0.1) -> Conv2D 64[4x4](relu) -> Dropout (0.2) -> MaxPooling2D 64 -> Conv2D 64[2x2](relu) -> Dropout (0.3) -> Conv2D 32[2x2](relu) -> Flatten 34848 -> Dense 63(relu) -> Dropout (0.3) -> Dense 32(relu) -> 1(sigmoid),binary_crossentropy,Adam,189,16,41.1636,0.6937443614006042,0.018367640674114227,0.09861280024051666,0.9583333333333334,0,2274176
2026-09-18 14:37:14,keras44_ImageDataGenerator2.py,"(160, 150, 150, 1)",0,sequential,Conv2D 64[3x3] -> 32[3x3](relu) -> Dropout (0.2) -> MaxPooling2D 32 -> Dropout (0.1) -> Conv2D 64[4x4](relu) -> Dropout (0.2) -> MaxPooling2D 64 -> Conv2D 32[2x2](relu) -> Dropout (0.3) -> Conv2D 16[2x2](relu) -> Flatten 17424 -> Dense 63(relu) -> Dropout (0.3) -> Dense 32(relu) -> 1(sigmoid),binary_crossentropy,Adam,126,16,27.7212,0.7021646499633789,0.07570954412221909,0.08774004876613617,0.975,0,1162080
2026-09-18 14:38:07,keras44_ImageDataGenerator2.py,"(160, 150, 150, 1)",0,sequential,Conv2D 64[3x3] -> 32[3x3](relu) -> Dropout (0.2) -> MaxPooling2D 32 -> Dropout (0.1) -> Conv2D 64[4x4](relu) -> Dropout (0.2) -> MaxPooling2D 64 -> Conv2D 32[2x2](relu) -> Dropout (0.3) -> Conv2D 16[2x2](relu) -> Flatten 17424 -> Dense 128(relu) -> Dropout (0.3) -> Dense 32(relu) -> 1(sigmoid),binary_crossentropy,Adam,130,16,28.7771,0.6908228993415833,0.3722151219844818,0.10333500802516937,0.9583333333333334,0,2296785
2026-09-18 14:40:23,keras44_ImageDataGenerator2.py,"(160, 150, 150, 1)",0,sequential,Conv2D 64[3x3] -> 32[3x3](relu) -> Dropout (0.2) -> MaxPooling2D 32 -> Dropout (0.1) -> Conv2D 64[4x4](relu) -> Dropout (0.2) -> Flatten 313600 -> Dense 128(relu) -> Dropout (0.3) -> Dense 32(relu) -> 1(sigmoid),binary_crossentropy,Adam,184,16,48.7969,0.6914425492286682,0.05780111625790596,0.09189744293689728,0.975,0,40197025
2026-09-18 14:41:53,keras44_ImageDataGenerator2.py,"(160, 150, 150, 1)",0,sequential,Conv2D 64[3x3] -> 32[3x3](relu) -> Dropout (0.2) -> MaxPooling2D 32 -> Dropout (0.1) -> Conv2D 64[4x4](relu) -> Dropout (0.2) -> Flatten 313600 -> Dense 128(relu) -> Dropout (0.2) -> Dense 32(relu) -> 1(sigmoid),binary_crossentropy,Adam,259,16,72.7612,0.6921529769897461,0.05097503215074539,0.13089892268180847,0.975,0,40197025
2026-09-18 14:42:24,keras44_ImageDataGenerator2.py,"(160, 150, 150, 1)",0,sequential,Conv2D 64[3x3] -> 32[3x3](relu) -> Dropout (0.2) -> MaxPooling2D 32 -> Conv2D 64[4x4](relu) -> Dropout (0.2) -> Flatten 313600 -> Dense 128(relu) -> 32(relu) -> Dropout (0.2) -> Dense 1(sigmoid),binary_crossentropy,Adam,45,16,15.3106,0.6900120973587036,0.27453291416168213,0.04947998747229576,0.9833333333333333,0,40197025
2026-09-18 14:43:19,keras44_ImageDataGenerator2.py,"(160, 150, 150, 1)",0,sequential,Conv2D 16[2x2] -> 32[3x3](relu) -> Dropout (0.2) -> MaxPooling2D 32 -> Conv2D 64[4x4](relu) -> Dropout (0.2) -> Flatten 313600 -> Dense 128(relu) -> 32(relu) -> Dropout (0.2) -> Dense 1(sigmoid),binary_crossentropy,Adam,95,16,24.0413,0.6783899068832397,0.03584742546081543,0.08060027658939362,0.975,0,40182641
2026-09-18 14:46:08,keras44_ImageDataGenerator2.py,"(160, 150, 150, 1)",0,sequential,Conv2D 16[2x2] -> 32[3x3](relu) -> Dropout (0.2) -> AveragePooling2D 32 -> Conv2D 64[4x4](relu) -> Dropout (0.2) -> GlobalAveragePooling2D 64 -> Dense 128(relu) -> 32(relu) -> Dropout (0.2) -> Dense 1(sigmoid),binary_crossentropy,Adam,197,16,29.9926,0.6928856372833252,0.5912332534790039,0.4858793318271637,0.7666666666666667,0,50033
2026-09-18 14:46:38,keras44_ImageDataGenerator2.py,"(160, 150, 150, 1)",0,sequential,Conv2D 16[2x2] -> 32[3x3](relu) -> Dropout (0.2) -> AveragePooling2D 32 -> Conv2D 64[4x4](relu) -> Dropout (0.2) -> Flatten 313600 -> Dense 128(relu) -> 32(relu) -> Dropout (0.2) -> Dense 1(sigmoid),binary_crossentropy,Adam,94,16,23.1096,0.6953771710395813,0.0013698043767362833,0.02032654359936714,0.9833333333333333,0,40182641
2026-09-18 14:46:56,keras44_ImageDataGenerator2.py,"(160, 150, 150, 1)",0,sequential,Conv2D 16[2x2] -> 32[3x3](relu) -> Dropout (0.2) -> AveragePooling2D 32 -> Conv2D 64[2x2](relu) -> Dropout (0.2) -> Conv2D 16[2x2](relu) -> Flatten 80656 -> Dense 128(relu) -> 32(relu) -> Dropout (0.2) -> Dense 1(sigmoid),binary_crossentropy,Adam,51,16,10.6824,0.6793639063835144,0.04640451446175575,0.06674759835004807,0.9833333333333333,0,10345345
2026-09-18 14:48:50,keras44_ImageDataGenerator2.py,"(160, 150, 150, 1)",0,sequential,Conv2D 16[2x2] -> 32[3x3](relu) -> Dropout (0.2) -> AveragePooling2D 32 -> Conv2D 32[2x2](relu) -> Dropout (0.2) -> Conv2D 16[2x2](relu) -> Flatten 80656 -> Dense 128(relu) -> 32(relu) -> Dropout (0.2) -> Dense 1(sigmoid),binary_crossentropy,Adam,46,16,9.3626,0.6765356063842773,0.13201773166656494,0.03158316761255264,0.9833333333333333,0,10339169
2026-09-18 14:49:23,keras44_ImageDataGenerator2.py,"(160, 150, 150, 1)",0,sequential,Conv2D 16[2x2] -> 32[3x3](relu) -> Dropout (0.2) -> AveragePooling2D 32 -> Conv2D 32[2x2](relu) -> Dropout (0.2) -> Conv2D 16[2x2](relu) -> Flatten 80656 -> Dense 128(relu) -> 32(relu) -> Dropout (0.2) -> Dense 1(sigmoid),binary_crossentropy,Adam,124,16,20.6963,0.6883895397186279,0.5874807834625244,0.05270155146718025,0.9666666666666667,0,10339169
2026-09-18 14:51:30,keras44_ImageDataGenerator2.py,"(160, 150, 150, 1)",0,sequential,Conv2D 16[2x2] -> 32[3x3](relu) -> Dropout (0.2) -> MaxPooling2D 32 -> Conv2D 32[2x2](relu) -> Dropout (0.2) -> Conv2D 16[2x2](relu) -> Flatten 80656 -> Dense 128(relu) -> Dropout (0.2) -> Dense 1(sigmoid),binary_crossentropy,Adam,486,16,73.0721,0.6906951665878296,9.977563308893878e-08,0.08643897622823715,0.9833333333333333,0,10335137
2026-09-18 14:53:08,keras44_ImageDataGenerator2.py,"(160, 150, 150, 1)",0,sequential,Conv2D 16[2x2] -> 32[3x3](relu) -> Dropout (0.2) -> MaxPooling2D 32 -> Conv2D 32[2x2](relu) -> Dropout (0.2) -> Conv2D 16[2x2](relu) -> Flatten 80656 -> Dense 128(relu) -> Dropout (0.2) -> Dense 1(sigmoid),binary_crossentropy,Adam,335,16,50.6701,0.6851421594619751,0.0033454732038080692,0.07717186957597733,0.975,0,10335137
2026-09-18 14:54:46,keras44_ImageDataGenerator2.py,"(160, 150, 150, 1)",0,sequential,Conv2D 16[2x2] -> 32[3x3](relu) -> Dropout (0.2) -> MaxPooling2D 32 -> Conv2D 32[2x2](relu) -> Dropout (0.2) -> Conv2D 16[2x2](relu) -> Flatten 80656 -> Dense 64(relu) -> Dropout (0.2) -> Dense 1(sigmoid),binary_crossentropy,Adam,307,16,44.5706,0.6505863666534424,0.03900624439120293,0.02376895397901535,0.9833333333333333,0,5173025
2026-09-18 14:55:42,keras44_ImageDataGenerator2.py,"(160, 150, 150, 1)",0,sequential,Conv2D 16[2x2] -> 32[3x3](relu) -> Dropout (0.2) -> MaxPooling2D 32 -> Conv2D 32[2x2](relu) -> Dropout (0.2) -> Conv2D 16[2x2](relu) -> Flatten 80656 -> Dense 64(relu) -> Dropout (0.3) -> Dense 32(relu) -> 1(sigmoid),binary_crossentropy,Adam,144,16,22.5312,0.6795471906661987,0.30669113993644714,0.15575654804706573,0.9416666666666667,0,5175073
2026-09-18 14:59:49,keras44_ImageDataGenerator2.py,"(160, 150, 150, 1)",0,sequential,Conv2D 32[2x2] -> 32[3x3](relu) -> 32[2x2](relu) -> 16[2x2](relu) -> Flatten 336400 -> Dense 32(relu) -> 32(relu) -> 1(sigmoid),binary_crossentropy,Adam,1183,16,205.028,0.6501413583755493,0.0005528054898604751,0.02731812559068203,0.9916666666666667,0,10781521
2026-09-18 15:10:51,keras44_ImageDataGenerator2.py,"(160, 150, 150, 1)",0,sequential,Conv2D 64[3x3] -> 64[3x3](relu) -> 64[3x3](relu) -> Flatten 1327104 -> Dense 64(relu) -> 1(sigmoid),binary_crossentropy,Adam,1334,16,635.078,0.6664111614227295,0.006688348017632961,0.05042896047234535,0.9916666666666667,0,85009281
2026-09-18 15:33:34,keras44_ImageDataGenerator3.py,"(2000, 128, 128, 3)",0,sequential,Conv2D 16[3x3] -> 32[3x3](relu) -> 32[2x2](relu) -> Dropout (0.2) -> MaxPooling2D 32 -> Dropout (0.1) -> Conv2D 32[2x2](relu) -> 128[2x2](relu) -> Dropout (0.3) -> AveragePooling2D 128 -> Conv2D 64[2x2](relu) -> 16[2x2](relu) -> MaxPooling2D 16 -> Conv2D 32[3x3] -> 128[3x3] -> Dropout (0.3) -> GlobalAveragePooling2D 128 -> Dense 64(relu) -> Dropout (0.3) -> Dense 32(relu) -> 1(sigmoid),binary_crossentropy,Adam,164,256,303.3345,0.6970990896224976,1.2097197771072388,0.5573610067367554,0.7225,0,118801
