time,pyfile,data_shape,random_num,model,model_structure,loss,optimizer,epochs,batch_size,train_second,first_loss,last_loss,test_loss,r2_score,train_ration,total_params
2026-09-16 15:20:22,keras36_cnn5_cifar10.py,"(50000, 32, 32, 3)",0,sequential,Conv2D 32[3x3](relu) -> Dropout (0.2) -> Conv2D 64[3x3](relu) -> Dropout (0.3) -> Conv2D 128[2x2](relu) -> Dropout (0.2) -> Conv2D 32[2x2](relu) -> 16[2x2](relu) -> Dropout (0.2) -> Flatten 10000 -> Dense 128(relu) -> Dropout (0.3) -> Dense 64(relu) -> Dropout (0.2) -> Dense 16(relu) -> 10(softmax),categorical_crossentropy,Adam,63,256,356.27,1.6520088911056519,1.2455739974975586,"[1.0014145374298096, 0.6632999777793884]",0.6633,0,1360362
2026-09-16 15:28:33,keras36_cnn5_cifar10.py,"(50000, 32, 32, 3)",0,sequential,Conv2D 32[3x3](relu) -> Dropout (0.2) -> Conv2D 64[3x3](relu) -> Dropout (0.3) -> Conv2D 128[2x2](relu) -> Dropout (0.2) -> Conv2D 32[2x2](relu) -> 16[2x2](relu) -> Dropout (0.2) -> Flatten 10000 -> Dense 128(relu) -> Dropout (0.3) -> Dense 64(relu) -> Dropout (0.2) -> Dense 16(relu) -> 10(softmax),categorical_crossentropy,Adam,64,256,360.3927,1.7038600444793701,1.3220713138580322,"[0.9870510697364807, 0.6636999845504761]",0.6637,0,1360362
2026-09-16 15:37:41,keras36_cnn5_cifar10.py,"(50000, 32, 32, 3)",0,sequential,Conv2D 32[3x3](relu) -> Dropout (0.2) -> Conv2D 64[3x3](relu) -> Dropout (0.3) -> Conv2D 32[2x2](relu) -> Dropout (0.2) -> Conv2D 32[2x2](relu) -> 16[2x2](relu) -> Dropout (0.2) -> Flatten 10000 -> Dense 256(relu) -> Dropout (0.3) -> Dense 64(relu) -> Dropout (0.2) -> Dense 16(relu) -> 10(softmax),categorical_crossentropy,Adam,61,256,221.3365,1.7428553104400635,1.5291047096252441,"[1.0641238689422607, 0.6324999928474426]",0.6325,0,2611722
2026-09-16 15:42:35,keras36_cnn5_cifar10.py,"(50000, 32, 32, 3)",0,sequential,Conv2D 32[3x3](relu) -> Dropout (0.2) -> Conv2D 64[3x3](relu) -> Dropout (0.3) -> Conv2D 32[2x2](relu) -> Dropout (0.2) -> Conv2D 32[2x2](relu) -> 16[2x2](relu) -> Dropout (0.2) -> Flatten 10000 -> Dense 256(relu) -> 64(relu) -> Dropout (0.2) -> Dense 16(relu) -> 10(softmax),categorical_crossentropy,Adam,61,256,242.6546,1.7793835401535034,2.1915323734283447,"[1.0407655239105225, 0.6442000269889832]",0.6442,0,2611722
2026-09-16 16:13:22,keras36_cnn5_cifar10.py,"(50000, 32, 32, 3)",0,sequential,Conv2D 32[3x3](relu) -> 64[2x2](relu) -> 32[2x2](relu) -> Dropout (0.2) -> Conv2D 32[2x2](relu) -> Dropout (0.2) -> Conv2D 16[2x2](relu) -> Dropout (0.2) -> Flatten 10816 -> Dense 256(relu) -> Dropout (0.2) -> Dense 64(relu) -> 16(relu) -> 10(softmax),categorical_crossentropy,Adam,60,256,207.2026,1.6058601140975952,1.6730730533599854,"[1.0046896934509277, 0.6660000085830688]",0.666,0,2810378
