time,pyfile,data_shape,random_num,model,model_structure,loss,optimizer,epochs,batch_size,train_second,first loss,last loss,test_loss,r2_score
2026-09-04 09:21:21,multi_repeat_random_states.py,"(1021, 9)",1252,sequential_2,Dense 64 -> 64 -> 64 -> 1,mse,adam_2,50,256,1.9088,31427.0234375,4451.7060546875,4952.03271484375,0.30208804475521767
2026-09-04 09:21:21,multi_repeat_random_states.py,"(1021, 9)",1002,sequential_2,Dense 64 -> 64 -> 64 -> 1,mse,adam_2,50,256,1.9038,16294.0078125,3135.1416015625,3397.859619140625,0.5254064000769341
2026-09-04 09:21:21,multi_repeat_random_states.py,"(1021, 9)",1752,sequential_2,Dense 64 -> 64 -> 64 -> 1,mse,adam_2,50,256,1.954,115627.6640625,5705.279296875,5293.580078125,0.15005971956589748
2026-09-04 09:21:21,multi_repeat_random_states.py,"(1021, 9)",1502,sequential_2,Dense 64 -> 64 -> 64 -> 1,mse,adam_2,50,256,1.9672,23485.275390625,5028.15380859375,3486.297607421875,0.40459539197185734
2026-09-04 09:21:26,multi_repeat_random_states.py,"(1021, 9)",1252,sequential_2,Dense 64 -> 64 -> 64 -> 1,mse,adam_2,50,256,5.0917,4223.1630859375,3149.111083984375,3644.212890625,0.48640495090044833
2026-09-04 09:21:27,multi_repeat_random_states.py,"(1021, 9)",1002,sequential_2,Dense 64 -> 64 -> 64 -> 1,mse,adam_2,50,256,5.5292,3151.90283203125,2784.37255859375,3003.737548828125,0.5804551421321719
2026-09-04 09:21:27,multi_repeat_random_states.py,"(1021, 9)",1752,sequential_2,Dense 64 -> 64 -> 64 -> 1,mse,adam_2,50,256,6.0058,5684.0673828125,4141.14306640625,3801.349365234375,0.38965313739848806
2026-09-04 09:21:27,multi_repeat_random_states.py,"(1021, 9)",1502,sequential_2,Dense 64 -> 64 -> 64 -> 1,mse,adam_2,50,256,6.1366,4552.12451171875,3124.398681640625,2610.134765625,0.5542302477117085
2026-09-04 09:21:29,multi_repeat_random_states.py,"(1021, 9)",1252,sequential_2,Dense 64 -> 64 -> 64 -> 1,mse,adam_2,50,256,2.6915,3129.628662109375,2733.065185546875,3231.616455078125,0.5445539864171229
2026-09-04 09:21:29,multi_repeat_random_states.py,"(1021, 9)",1002,sequential_2,Dense 64 -> 64 -> 64 -> 1,mse,adam_2,50,256,2.2272,2786.0693359375,2830.125244140625,2966.380615234375,0.5856729489093536
2026-09-04 09:21:29,multi_repeat_random_states.py,"(1021, 9)",1752,sequential_2,Dense 64 -> 64 -> 64 -> 1,mse,adam_2,50,256,1.7833,4087.873046875,3031.857666015625,2726.353759765625,0.5622550278630527
2026-09-04 09:21:29,multi_repeat_random_states.py,"(1021, 9)",1502,sequential_2,Dense 64 -> 64 -> 64 -> 1,mse,adam_2,50,256,1.7406,3308.66015625,3313.268798828125,2469.58251953125,0.5782343676953654
